collection,collection_id,seq,title,member,suffix,method,method_source,method_context_source,method_context_chars,artifact_type,artifact_types,chars,has_task_prompt,has_evaluation_form,has_candidate_instruction,has_interviewer_instruction,has_time_limit,has_scoring_criteria,has_rating_scale,task_prompt_style,followup_section_labels,prep_minutes,presentation_minutes,qa_minutes,discussion_minutes,rating_scale_labels,evaluation_elements,terms
전형별 평가샘플,evaluation-sample,20250115104142976,(2024신규)지능형교통체계_14-06-04,20250115104142976_(2024신규)지능형교통체계_14-06-04.hwp,.hwp,상황면접,document_text,document_section,10568,job_description,job_description; job_posting; task; evaluation_form,155525,True,True,False,True,False,False,True,work_situation_judgment,질문,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함,
전형별 평가샘플,evaluation-sample,20250115104142976,(2024신규)지능형교통체계_14-06-04,20250115104142976_(2024신규)지능형교통체계_14-06-04.hwp,.hwp,발표면접,document_text,document_section,32324,job_description,job_description; job_posting; task; evaluation_form,155525,True,True,True,True,True,False,True,presentation_materials_qna,질문; 질의응답,20,20; 5,,,탁월; 우수; 보통; 미흡; 부족; 60; 100; 90; 80; 70,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(신입사원; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(경력사원; 이 필요합니다. 효율적 재난 대응을 위한 이동은 결국 수송의 문제와 맞닿게 됩니다. 이러한 측면에서 교통인프라. 는 재난 상황에서도 제기능을 수; (NCS)를 참고하면 지능형교통직군은 지능형교통체계(ITS) 기획 및 설계; 지능형교통체계(ITS) 개발 및 구축; 지능형교통체계(ITS) 운영 및 유지관리등 3개 세분류(직무)와 41개 능력단위가 존재하고 있음. ○ 지능형교통체계(ITS) 기획 및 설계 직무; 에 대하여 발표하시기 바랍니다. 참고자료 1. 지능형교통체계(ITS) 개요 지능형 교통 체계(ITS; Intelligent Transportation Systems)는 교통 흐름을 관리하고 안전성을 높이기 위해 정보통신기술(ICT)을 적용한 통합; 의사결정,"이 필요합니다. 효율적 재난 대응을 위한 이동은 결국 수송의 문제와 맞닿게 됩니다. 이러한 측면에서 교통인프라. 는 재난 상황에서도 제기능을 수; (NCS)를 참고하면 지능형교통직군은 지능형교통체계(ITS) 기획 및 설계, 지능형교통체계(ITS) 개발 및 구축, 지능형교통체계(ITS) 운영; 에 대하여 발표하시기 바랍니다. 참고자료 1. 지능형교통체계(ITS) 개요 지능형 교통 체계(ITS, Intelligent Transportat"
전형별 평가샘플,evaluation-sample,20250115104142976,(2024신규)지능형교통체계_14-06-04,20250115104142976_(2024신규)지능형교통체계_14-06-04.hwp,.hwp,토론면접,document_text,document_section,29448,job_description,job_description; job_posting; task; evaluation_form,155525,True,True,True,True,True,True,True,discussion_consensus,,20,,,20; 30; 1,탁월; 우수; 보통; 미흡; 부족; 90; 100; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 분석 도구로 활용 참고자료 2. 가치 사슬(value chain)의 예시 ![image](image_008.bmp) A기계(주) 가치사슬의 단계; 문제해결; 의사결정,분석 도구로 활용 참고자료 2. 가치 사슬(value chain)의 예시 ![image](image_008.bmp) A기계(주) 가치사슬의 단계; 면접위원
전형별 평가샘플,evaluation-sample,20250115104142976,(2024신규)지능형교통체계_14-06-04,20250115104142976_(2024신규)지능형교통체계_14-06-04.hwp,.hwp,인바스켓면접,document_text,document_section,8674,job_description,job_description; job_posting; task; evaluation_form,155525,True,True,False,True,True,False,True,inbasket_priority_documents,질문,,,,,탁월; 우수; 보통; 미흡; 60; 70; 100; 80; 90,평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 이슈 파악과 대처능력 창의적 문제해결력 미래형 ITS에 대한 이; 문제해결; 의사결정,평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 이슈 파악과 대처능력 창의적 문제해결력 미래형 ITS에 대한 이; 평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 문제해결능력 의사소통능력 소계 ( )점 ### ■ 총평 ※참고; 평가요소; 면접과제
전형별 평가샘플,evaluation-sample,20250115104051375,(2024신규)주거서비스_14-06-03,20250115104051375_(2024신규)주거서비스_14-06-03.hwp,.hwp,경험면접,document_text,document_section,17822,job_description,job_description; job_posting; task; evaluation_form,147080,True,True,True,True,False,True,True,experience_or_similar_training_case,질문,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 문제해결,
전형별 평가샘플,evaluation-sample,20250115104051375,(2024신규)주거서비스_14-06-03,20250115104051375_(2024신규)주거서비스_14-06-03.hwp,.hwp,상황면접,document_text,document_section,13098,job_description,job_description; job_posting; task; evaluation_form,147080,True,True,True,True,False,False,True,work_situation_judgment,질문,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 은 무엇입니까?; 상담자와 내담자의 입장 차이에서 오는 어려움은 무엇입니까? 어떻게 극복할 수 있나요? [행동]; 성공적인 주거서비스 상담을 위해 가장 필요한 행동은 무엇이라고 생각하십니까?; 내담자의 요구에 부응하기 위해 가장 필요한 행동은 무엇이라고 생각하십니까? [결과]; 이 있는데 주요 역할을 맡지 못해서 어려움을 겪은 경험이 있나요? 어떻게 하셨나요? [행동]; 속해 있는 집단이나 조직에서 문제가 발생하면 가장 먼저 하는 행동은 무엇입니까?; 팀을 이뤄 문제를 해결한 경험이 있습니까? 팀의 문제해결에 도움을 주기 위해 어떻게 행동했습니까? [결과]; 문제해결,은 무엇입니까? • 상담자와 내담자의 입장 차이에서 오는 어려움은 무엇입니까? 어떻게 극복할 수 있나요? [행동] • 성공적인 주거서비스 상담을; 이 있는데 주요 역할을 맡지 못해서 어려움을 겪은 경험이 있나요? 어떻게 하셨나요? [행동] • 속해 있는 집단이나 조직에서 문제가 발생하면 가; 면접과제
전형별 평가샘플,evaluation-sample,20250115104051375,(2024신규)주거서비스_14-06-03,20250115104051375_(2024신규)주거서비스_14-06-03.hwp,.hwp,발표면접,document_text,document_section,36200,job_description,job_description; job_posting; task; evaluation_form,147080,True,True,True,True,True,True,True,presentation_materials_qna,질문; 질의응답,20,20; 5,,,탁월; 우수; 보통; 미흡; 부족; 60; 100; 80; 90; 70,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(신입사원; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(경력사원; 1982년，상담자 교육 및 수퍼비전 협의회 (ACES : Assocoation of Counselor Education and Supervisi; 목록을 만들었으며(Borders; Leddick; 1987)，둘째，ACES 회원들은 이러한 역량의 상대적 중요도를 평가하였다(Dye; 1987). 1987년 ACES에서 국가의 ‘공인된 수퍼바이저’ 인증 프로그램을 만들기 위해 724명의 회원 대상으로 수퍼바이저에게 어떤 지식과; 재무신용 등을 고려하여 인증대상에 포함 가능 ㅇ (인증기관) LH(택지공모); 감정원(정비사업연계형) \* 민간제안 및 촉진지구는 사업자가 LH와 감정원 중 선택하여 신청 ㅇ (인증단계) 평가시기에 따라 예비인증과 본인증으,"1982년，상담자 교육 및 수퍼비전 협의회 (ACES : Assocoation of Counselor Education and Supervisi; 을 파악하기 위한 일련의 프로젝트를 시작하였다. (Borders，1989). 첫째，문헌 검토 및 델파이 조사를 포괄적으로 실시하여，폭넓은 역량; 의 상대적 중요도를 평가하였다(Dye, 1987). 1987년 ACES에서 국가의 ‘공인된 수퍼바이저’ 인증 프로그램을 만들기 위해 724명의; , 재무신용 등을 고려하여 인증대상에 포함 가능 ㅇ (인증기관) LH(택지공모), 감정원(정비사업연계형) \* 민간제안 및 촉진지구는 사업자가"
전형별 평가샘플,evaluation-sample,20250115104051375,(2024신규)주거서비스_14-06-03,20250115104051375_(2024신규)주거서비스_14-06-03.hwp,.hwp,토론면접,document_text,document_section,37940,job_description,job_description; job_posting; task; evaluation_form,147080,True,True,True,True,True,True,True,discussion_consensus,,20,,,20; 30; 1,탁월; 우수; 보통; 미흡; 부족; 60; 80; 70; 100; 90,및 기준 개선 (핵심항목 위주로 평가 항목을 개선) 핵심항목과 기본항목으로 구분하는 대신 전체 항목을 핵심항목으로 평가기준 조정 (단지 규모에 ; 마련) 보육시설; 공동체 활동 공간 등 일반 가구와 동일한 평가기준을 적용하기 어려운 항목을 대체할 수 있는 청년계층 맞춤형 평가항목 마련 (운영주체 결정이 필요; 체력단련시설 운영 등 운영주체 결정이 필요한 항목은 평가에 필요한; 추가) 녹색건축인증평가 점수는 의무항목으로 두되; 기타 장수명주택인증; 건강친화형 주택 등 각 성능품질 인증 의무대상 단지가 아니라도 관련 인증을 받을 경우 점수를 부여할 수 있는 방안 마련 (공공성과 지역상생 특화; 조정) 재능기부자 활용계획; 입주계층에 따른 특화고유서비스 제공계획과 같이 예비인증 단계에서 계획하고 본인증에서 이행 여부를 평가하는데 한계가 있는 항목 삭제 및 조정 토론; 과제 지시문을 읽고 해결과제에 대해 숙지합,"및 기준 개선 (핵심항목 위주로 평가 항목을 개선) 핵심항목과 기본항목으로 구분하는 대신 전체 항목을 핵심항목으로 평가기준 조정 (단지 규모에; 별 서비스 제공계획기준을 완화 적용하는 방안으로 배점 조정 (청년층 및 1\~2인 가구 맞춤형 평가항목 마련) 보육시설, 공동체 활동 공간 등; 마련 (운영주체 결정이 필요한 평가항목은 본인증에서 검증) 국공립어린이집 및 보육시설, 체력단련시설 운영 등 운영주체 결정이 필요한 항목은 평가; 추가) 녹색건축인증평가 점수는 의무항목으로 두되, 기타 장수명주택인증, 건강친화형 주택 등 각 성능품질 인증 의무대상 단지가 아니라도 관련 인증; 조정) 재능기부자 활용계획, 입주계층에 따른 특화고유서비스 제공계획과 같이 예비인증 단계에서 계획하고 본인증에서 이행 여부를 평가하는데 한계가; 확보, 지역 활력 제고 등 다섯 가지 핵심 투자방향 아래 편성했다. (중략) 주거 취약계층을 위한 주거급여 예산도 충분히 확보했다. 2024년에; 과 태도 갖추어야 하는지에 대해 생각해 보십시오. 상담의 질이 내담자의 주거안정에 미치는 영향을 고려하여 주거서비스 상담에서 성과를 향상시킬 수; 강화를 통해 주거복지의 활성화를 기대한다.(중략) 상담관계란 역동적인 상호작용의 관계이므로 상담대상자를 이해하여 맞춤서비스를 효과적으로 전달하기"
전형별 평가샘플,evaluation-sample,20250115103400442,(2024신규)재생에너지_23-05-05,20250115103400442_(2024신규)재생에너지_23-05-05.hwp,.hwp,경험면접,document_text,document_section,16842,job_description,job_description; job_posting; task; evaluation_form,198501,True,True,False,True,False,True,True,experience_or_similar_training_case,질문,,,,,탁월; 우수; 보통; 미흡; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 문제해결,
전형별 평가샘플,evaluation-sample,20250115103400442,(2024신규)재생에너지_23-05-05,20250115103400442_(2024신규)재생에너지_23-05-05.hwp,.hwp,상황면접,document_text,document_section,10513,job_description,job_description; job_posting; task; evaluation_form,198501,True,True,False,True,False,False,True,work_situation_judgment,질문,,,,,탁월; 우수; 보통; 미흡; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 문제해결,
전형별 평가샘플,evaluation-sample,20250115103400442,(2024신규)재생에너지_23-05-05,20250115103400442_(2024신규)재생에너지_23-05-05.hwp,.hwp,발표면접,document_text,document_section,39441,job_description,job_description; job_posting; task; evaluation_form,198501,True,True,True,True,True,False,True,presentation_materials_qna,질문; 질의응답,20,20; 5,,,탁월; 우수; 보통; 미흡; 부족; 90; 80; 100; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(신입사원; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(경력사원; 실현가능성; 문제해결,
전형별 평가샘플,evaluation-sample,20250115103400442,(2024신규)재생에너지_23-05-05,20250115103400442_(2024신규)재생에너지_23-05-05.hwp,.hwp,토론면접,document_text,document_section,34918,job_description,job_description; job_posting; task; evaluation_form,198501,True,True,True,True,True,True,True,discussion_consensus,,20,,,20; 30; 1,탁월; 우수; 보통; 미흡; 부족; 60; 100; 90; 80; 70,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 창의적 사고; 문제해결,면접위원
전형별 평가샘플,evaluation-sample,20250115103400442,(2024신규)재생에너지_23-05-05,20250115103400442_(2024신규)재생에너지_23-05-05.hwp,.hwp,창의적 문제해결력면접,document_text,document_section,6736,job_description,job_description; job_posting; task; evaluation_form,198501,True,True,True,True,True,False,True,creative_future_prediction_solution,질문; 질의응답,20; 7; 30,7,7,,탁월; 우수; 보통; 미흡; 80; 70; 100; 90; 60,평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 문제의 본질 파악 창의적 아이디어 논리적 사고와 분석력 적용 가; 는 창의적 문제해결력 면접과 관련하여 새롭게 구성하였음; 창의적 사고; 문제해결,평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 문제의 본질 파악 창의적 아이디어 논리적 사고와 분석력 적용 가; 평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 문제해결능력 의사소통능력 소계 ( )점 ### ■ 총평 ※참고; 는 창의적 문제해결력 면접과 관련하여 새롭게 구성하였음; 평가요소; 면접과제
전형별 평가샘플,evaluation-sample,20250115103339606,(2024신규)수소연료전지_NCS미개발,20250115103339606_(2024신규)수소연료전지_NCS미개발.hwp,.hwp,경험면접,document_text,document_section,17133,job_description,job_description; job_posting; task; evaluation_form,183187,True,True,False,True,False,True,True,experience_or_similar_training_case,질문,,,,,탁월; 우수; 보통; 미흡; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 실현가능성; 문제해결,
전형별 평가샘플,evaluation-sample,20250115103339606,(2024신규)수소연료전지_NCS미개발,20250115103339606_(2024신규)수소연료전지_NCS미개발.hwp,.hwp,상황면접,document_text,document_section,11425,job_description,job_description; job_posting; task; evaluation_form,183187,True,True,False,True,False,False,True,work_situation_judgment,질문,,,,,탁월; 우수; 보통; 미흡; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 문제해결,
전형별 평가샘플,evaluation-sample,20250115103339606,(2024신규)수소연료전지_NCS미개발,20250115103339606_(2024신규)수소연료전지_NCS미개발.hwp,.hwp,발표면접,document_text,document_section,38977,job_description,job_description; job_posting; task; evaluation_form,183187,True,True,True,True,True,False,True,presentation_materials_qna,질문; 질의응답,20,20; 5,,,탁월; 우수; 보통; 미흡; 100; 70; 80; 60; 90,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(신입사원; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(경력사원,
전형별 평가샘플,evaluation-sample,20250115103339606,(2024신규)수소연료전지_NCS미개발,20250115103339606_(2024신규)수소연료전지_NCS미개발.hwp,.hwp,토론면접,document_text,document_section,35044,job_description,job_description; job_posting; task; evaluation_form,183187,True,True,True,True,True,True,True,discussion_consensus,,20,,,20; 30; 1,탁월; 우수; 보통; 미흡; 부족; 60; 70; 100; 80; 90,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 을 강화하기 위해 수소안전아카데미를 추진해 왔다. 수소법 제42조(안전관리자) 및 제46조(안전교육)에 따른 수소용품 제조사 안전관리자 법정교육; 을 결집시키는 데 있다. 먼저; 현대차는 수소 생산 관련 다양한 기술을 개발하고 있다. 친환경 수소인 ‘그린수소’ 생산을 위해 현대차는 수 년 내로 메가와트(MW)급 고분자전해; 을 바탕으로 에너지산업의 새로운 패러다임으로 전환을 선도하고 있다. KT는 이러한 전환과정에서 차별화를 위해 LTE; NB-IoT; 5G기술을 적용한 인텔리전트 네트워크 기반의 세계 최초 에너지 생산; 소비; 거래를 통합관제하는 플랫폼 ‘KT-MEG(Micro Energy Grid)’와 스스로,"을 강화하기 위해 수소안전아카데미를 추진해 왔다. 수소법 제42조(안전관리자) 및 제46조(안전교육)에 따른 수소용품 제조사 안전관리자 법정교육; 을 결집시키는 데 있다. 먼저, 현대차는 수소 생산 관련 다양한 기술을 개발하고 있다. 친환경 수소인 ‘그린수소’ 생산을 위해 현대차는 수 년; 을 바탕으로 에너지산업의 새로운 패러다임으로 전환을 선도하고 있다. KT는 이러한 전환과정에서 차별화를 위해 LTE·NB-IoT·5G기술을 적용; 을 집중했다. KT-MEG의 개발은 지난 2009년으로 거슬러 올라간다. 당시 제주스마트그리드 실증사업을 시작으로 황창규 회장이 2011년 지식; 면접위원"
전형별 평가샘플,evaluation-sample,20250115103339606,(2024신규)수소연료전지_NCS미개발,20250115103339606_(2024신규)수소연료전지_NCS미개발.hwp,.hwp,창의적 문제해결력면접,document_text,document_section,6244,job_description,job_description; job_posting; task; evaluation_form,183187,True,True,True,True,True,False,True,creative_future_prediction_solution,질문; 질의응답,20; 5; 7,5; 7; 3,5,,탁월; 우수; 보통; 미흡; 100; 90; 80; 70; 60,평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 문제의 본질 파악 창의적 아이디어 논리적 사고와 분석력 적용 가; 는 창의적 문제해결력 면접과 관련하여 새롭게 구성하였음; 창의적 사고; 문제해결,평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 문제의 본질 파악 창의적 아이디어 논리적 사고와 분석력 적용 가; 평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 문제해결능력 의사소통능력 소계 ( )점 ### ■ 총평 ※참고; 는 창의적 문제해결력 면접과 관련하여 새롭게 구성하였음; 평가요소; 면접과제
전형별 평가샘플,evaluation-sample,20250115103318963,(2024신규)바이오의약_17-05-01,20250115103318963_(2024신규)바이오의약_17-05-01.hwp,.hwp,경험면접,document_text,document_section,17139,job_description,job_description; job_posting; task; evaluation_form,183309,True,True,False,True,False,True,True,experience_or_similar_training_case,질문,,,,,탁월; 우수; 보통; 미흡; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 실현가능성; 문제해결,
전형별 평가샘플,evaluation-sample,20250115103318963,(2024신규)바이오의약_17-05-01,20250115103318963_(2024신규)바이오의약_17-05-01.hwp,.hwp,상황면접,document_text,document_section,10469,job_description,job_description; job_posting; task; evaluation_form,183309,True,True,False,True,False,True,True,work_situation_judgment,질문,,,,,탁월; 우수; 보통; 미흡; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 문제해결,
전형별 평가샘플,evaluation-sample,20250115103318963,(2024신규)바이오의약_17-05-01,20250115103318963_(2024신규)바이오의약_17-05-01.hwp,.hwp,발표면접,document_text,document_section,31212,job_description,job_description; job_posting; task; evaluation_form,183309,True,True,True,True,True,True,True,presentation_materials_qna,질문; 질의응답,20,20; 5,,,탁월; 우수; 보통; 미흡; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(신입사원; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(경력사원,
전형별 평가샘플,evaluation-sample,20250115103318963,(2024신규)바이오의약_17-05-01,20250115103318963_(2024신규)바이오의약_17-05-01.hwp,.hwp,토론면접,document_text,document_section,39933,job_description,job_description; job_posting; task; evaluation_form,183309,True,True,True,True,True,True,True,discussion_consensus,질문,20,,,20; 30; 1,탁월; 우수; 보통; 미흡; 부족; 60; 70; 100; 90; 80,추가 설정이 필요하다. 입자도; 분산도; 제타포텐셜; 점도; 비중; 삼투압 등이 평가항목 설정이 돼야 한다는 것이다. 안정성도 보완사례가 잦다. 안정성시험자료 중 시험책임자 자격사항이나 시험기관 명칭; 시설에 관한 사항; 종합의견 등을 미기재하거나 중간시점 생략 항목에 대한 사유 미제출; (기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함,"추가 설정이 필요하다. 입자도, 분산도, 제타포텐셜, 점도, 비중, 삼투압 등이 평가항목 설정이 돼야 한다는 것이다. 안정성도 보완사례가 잦다.; 과 추진력을 모으는 데 어려움이 있었다""며 ""체외 진단 의료기기 산업이 국민 건강 확보와 새로운 성장 동력으로 주목받는 가운데 통합 협회 출범은; 으로 감당할 수 없을 정도로 폭증함에 따라 방역당국은 올해 2월부터 자가검사를 포함한 '신속항원검사 양성 판정'을 PCR 검사를 받기 위한 조건; 을 평가하여 공인하는 역할을 맡고 있다. 화장품 시험검사기관은 전국에 22곳이 분포해있는데, 제주에는 제주TP가 유일하다. 제주TP는 KOLAS; 을 집중했기 때문으로 분석했다. 또한 갱신 대상(39,538개 품목) 중 64%가 전문의약품(25,313개 품목)이었으며, 전문의약품은 70%(; 강화 등 3개 분야로 나눠 소개했다. ### 첫째, 지식재산권을 철저히 보호해 기술패권 시대를 준비한다. 특허청은 해외에 진출한 우리기업의 지식; "" 허가를 염두해 둔 비임상, 제조공정 전략이 세포유전자치료제 신약개발의 열쇠로 자리할 전망이다. 해외 규제기관이 세포유전자치료제 허가에 CMC; 을 강화해야 한다는 게 전문가의 의견이다. 최근 전 세계적으로 세포유전자 치료제(Cell & Gene Therapy, CGT)가 기존 치료제의"
전형별 평가샘플,evaluation-sample,20250115103318963,(2024신규)바이오의약_17-05-01,20250115103318963_(2024신규)바이오의약_17-05-01.hwp,.hwp,창의적 문제해결력면접,document_text,document_section,6420,job_description,job_description; job_posting; task; evaluation_form,183309,True,True,True,True,True,False,True,creative_future_prediction_solution,질문; 질의응답,30; 7,7,7,,탁월; 우수; 보통; 미흡; 100; 90; 80; 70; 60,평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 문제의 본질 파악 창의적 아이디어 논리적 사고와 분석력 적용 가; 는 창의적 문제해결력 면접과 관련하여 새롭게 구성하였음; 창의적 사고; 문제해결; 의사결정,평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 문제의 본질 파악 창의적 아이디어 논리적 사고와 분석력 적용 가; 평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 문제해결능력 의사소통능력 소계 ( )점 ### ■ 총평 ※참고; 는 창의적 문제해결력 면접과 관련하여 새롭게 구성하였음; 평가요소; 면접과제
전형별 평가샘플,evaluation-sample,20250115103300070,(2024신규)미래형전기시스템_19-01-13,20250115103300070_(2024신규)미래형전기시스템_19-01-13.hwp,.hwp,경험면접,document_text,document_section,17813,job_description,job_description; job_posting; task; evaluation_form,154050,True,True,False,True,False,True,True,experience_or_similar_training_case,질문,,,,,탁월; 우수; 보통; 미흡; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 실현가능성; 문제해결,
전형별 평가샘플,evaluation-sample,20250115103300070,(2024신규)미래형전기시스템_19-01-13,20250115103300070_(2024신규)미래형전기시스템_19-01-13.hwp,.hwp,상황면접,document_text,document_section,10977,job_description,job_description; job_posting; task; evaluation_form,154050,True,True,False,True,False,False,True,work_situation_judgment,질문,,,,,탁월; 우수; 보통; 미흡; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 문제해결,
