collection,collection_id,seq,title,member,suffix,method,method_source,method_context_source,method_context_chars,artifact_type,artifact_types,chars,has_task_prompt,has_evaluation_form,has_candidate_instruction,has_interviewer_instruction,has_time_limit,has_scoring_criteria,has_rating_scale,task_prompt_style,followup_section_labels,prep_minutes,presentation_minutes,qa_minutes,discussion_minutes,rating_scale_labels,evaluation_elements,terms
전형별 평가샘플,evaluation-sample,20250115104720705,(2024고도화)사회복지정책_07-01-01,20250115104720705_(2024고도화)사회복지정책_07-01-01.hwp,.hwp,발표면접,document_text,document_section,37320,job_description,job_description; job_posting; task; evaluation_form,160888,True,True,True,True,True,False,True,presentation_materials_qna,질문; 질의응답,20,20; 5,,,탁월; 우수; 보통; 미흡; 60; 100; 90; 80; 70,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(신입사원; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(경력사원; 강화 교육 OO구는 지역주민센터 복지팀장의 역량 강화를 위해 팀장 OO명을 대상으로 통합사례관리 슈퍼바이저 역량강화 교육을 진행하였다. OO구는; 통합사례관리 업무는 권역별 통합사례관리사 O명과 OO개 동 통합사례관리 담당이 수행하면서 복합적이고 다양한; 강화로 이어질 수 있다. 참고자료 3. 지역사회 욕구조사의 주요 방법 욕구조사의 자료수집의 주요 방법으로는 주요 정보제공자 인터뷰; 사회지표 분석; 설문조사; 이차적 자료 분석 등이 있다. 주요 정보제공자 인터뷰는 기관의 서비스 제공자; 인접 직종의 전문직 종사자; 지역 내의 사회복지,"강화 교육 OO구는 지역주민센터 복지팀장의 역량 강화를 위해 팀장 OO명을 대상으로 통합사례관리 슈퍼바이저 역량강화 교육을 진행하였다. OO구는; 강화로 이어질 수 있다. 참고자료 3. 지역사회 욕구조사의 주요 방법 욕구조사의 자료수집의 주요 방법으로는 주요 정보제공자 인터뷰, 사회지표 분; 을 활용하여 사회적 도움이 필요한 영역(지역사회 돌봄, 안전 등)에 서비스를 제공하는 일자리 ○ 사회서비스형 선도모델 : 외부자원(인적･물적)을; 강화 정리정돈 ,요리교실 등 1인 가구 역량강화 프로그램 여가문화 특강 목공, 꽃꽃이 등 관련 문화교실 관심 분야별 동아리 활동비 지원 중장년"
전형별 평가샘플,evaluation-sample,20250115104720705,(2024고도화)사회복지정책_07-01-01,20250115104720705_(2024고도화)사회복지정책_07-01-01.hwp,.hwp,토론면접,document_text,document_section,29072,job_description,job_description; job_posting; task; evaluation_form,160888,True,True,True,True,True,True,True,discussion_consensus,,20,,,20; 30; 1,탁월; 우수; 보통; 미흡; 부족; 60; 100; 90; 80; 70,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합 ; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 혁신은 생산과정 혁신에; 생산과정 혁신은 전달방식 혁신에 긍정적 영향을 미치는 것으로 나타났다. 이는 공공서비스 혁신을 추진할 때 서비스 전달체계(준비-생산-전달)상에서; 공공서비스는 혁신을 추진함에 있어 특히 더 고객과 함께 혁신을 추진해야 효과적이라고 하겠; 으로 이어진다. 기관의 서비스 혁신이 기관의 힘(역량)으로 내재화되는 것이다. 마지막으로; 공공기관이 4차 산업혁명 시대를 대비하기 위해 서비스를 혁신하는 단계별 노력이 궁극적으로 기관자체의 혁신으로 이어진다. 따라서 외부환경변화에 적; 을 확대; 강화할 수 있을지에 대해 한계는 무엇인지 토론하여 주시기 바랍니다. 참고자료 1. 지역사회 통합돌봄 비전과 4대 과제 ㅇ 비전 : 어르신이 살던; 있는 공급자 육성을 통해 혁신적 서비스 제공 지원 - 공급혁신 기반 조성 : 사회서비스 분야에 복지기술 개발,"혁신은 생산과정 혁신에, 생산과정 혁신은 전달방식 혁신에 긍정적 영향을 미치는 것으로 나타났다. 이는 공공서비스 혁신을 추진할 때 서비스 전달체; 으로 이어진다. 기관의 서비스 혁신이 기관의 힘(역량)으로 내재화되는 것이다. 마지막으로, 공공기관이 4차 산업혁명 시대를 대비하기 위해 서비스; 을 키우면 서비스를 받는 시민이나 기업들에 게 긍정적 영향을 미치는, 공공기관의 존재이유를 충실히 수행하는 것이 될 것이다. 참고자료 4. 복지; 을 확대ㆍ강화할 수 있을지에 대해 한계는 무엇인지 토론하여 주시기 바랍니다. 참고자료 1. 지역사회 통합돌봄 비전과 4대 과제 ㅇ 비전 : 어르; 있는 공급자 육성을 통해 혁신적 서비스 제공 지원 - 공급혁신 기반 조성 : 사회서비스 분야에 복지기술 개발·활용 촉진, 사회서비스 활성화를 위; 면접위원"
전형별 평가샘플,evaluation-sample,20250115104608833,(2024고도화)사회복지서비스_07-01-02,20250115104608833_(2024고도화)사회복지서비스_07-01-02.hwp,.hwp,경험면접,document_text,document_section,21772,job_description,job_description; job_posting; task; evaluation_form,159120,True,True,False,True,False,True,True,experience_or_similar_training_case,질문,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 향상에 기여하였는지 이야기해 주시기 바랍니다.; 직무; 사회복지 사례관리; 능력 단위; 사회복지사례관리 욕구사정; 정의; 사례관리대상자와 상호작용을 통해 문제해결을 위한 욕구; 자원,향상에 기여하였는지 이야기해 주시기 바랍니다. | 직무 | 사회복지 사례관리 | 능력 단위 | 사회복지사례관리 욕구사정 | 정의 | 사례관리대상
전형별 평가샘플,evaluation-sample,20250115104608833,(2024고도화)사회복지서비스_07-01-02,20250115104608833_(2024고도화)사회복지서비스_07-01-02.hwp,.hwp,상황면접,document_text,document_section,14990,job_description,job_description; job_posting; task; evaluation_form,159120,True,True,False,True,False,False,True,work_situation_judgment,질문,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 문제해결; 의사결정,
전형별 평가샘플,evaluation-sample,20250115104608833,(2024고도화)사회복지서비스_07-01-02,20250115104608833_(2024고도화)사회복지서비스_07-01-02.hwp,.hwp,발표면접,document_text,document_section,25108,job_description,job_description; job_posting; task; evaluation_form,159120,True,True,True,True,True,False,True,presentation_materials_qna,질문; 질의응답,20,20; 5,,,탁월; 우수; 보통; 미흡; 부족; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(신입사원; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(경력사원; 개발 사회참여지원 등을 제공한다. 지역; 개인별로 서비스 욕구가 달라 제공 서비스의 내용과 방법도 다양하다. 형식적인 규정과 관리에 매이게 되면 서비스 불만족이 생기고 수준이 떨어진다.; 강화 시급하다 취약계층의 정보격차를 파악하기 위한 실태조사를 실시하고; 정보격차를 완화하기 위한 방안을 마련할 필요가 있다(신재은 외; 2020). 정보소외계층 디지털역량 증진을 위한 지역기반의 사업이 추진돼야 한다. 특히 정보소외계층 디지털 요구에 따라 학습적 특징 등을 고려하; 을 증진시키기는 교육 체계 개편이 선행될 필요가 있다. 우선 사회복지 종사자의 디지털 역량 강화를 위한 교육프로그램을 개발하여 제공함으로써 비대; 강화 교육 실시 지난 6월 한국사회복지협의회가 주관하고 사회복지공동모금회가 후원하는 '사회서비스 종사자 디지털 역량강화 교육사업'의 지역 거점기; 강화 및 디지털 교육환경 조성을 통한 디지털 교육 격차 해소를 주요 내용으로 하고 있다. 교육은 많이 알지만 쉽게 접하지 못하는 ▲유튜브 동영상,"개발 사회참여지원 등을 제공한다. 지역·개인별로 서비스 욕구가 달라 제공 서비스의 내용과 방법도 다양하다. 형식적인 규정과 관리에 매이게 되면; 강화 시급하다 취약계층의 정보격차를 파악하기 위한 실태조사를 실시하고, 정보격차를 완화하기 위한 방안을 마련할 필요가 있다(신재은 외, 2020; 증진을 위한 지역기반의 사업이 추진돼야 한다. 특히 정보소외계층 디지털 요구에 따라 학습적 특징 등을 고려하여 1:1, 2:1 소수인원 중심의; 을 증진시키기는 교육 체계 개편이 선행될 필요가 있다. 우선 사회복지 종사자의 디지털 역량 강화를 위한 교육프로그램을 개발하여 제공함으로써 비대; 강화 교육 실시 지난 6월 한국사회복지협의회가 주관하고 사회복지공동모금회가 후원하는 '사회서비스 종사자 디지털 역량강화 교육사업'의 지역 거점기; 강화 교육을 실시하게 된다. 디지털 역량강화 교육은 사회서비스 업계의 사회복지통합사례관리의 부족한 점을 개선하기 위한 목적으로 종사자의 디지털; 강화 및 디지털 교육환경 조성을 통한 디지털 교육 격차 해소를 주요 내용으로 하고 있다. 교육은 많이 알지만 쉽게 접하지 못하는 ▲유튜브 동영상; 을 논하다 오늘날 우리는 그 어느 때보다 급격한 변화와 수많은 정보 속에 살아가고 있다. 한편 인공지능, 사물인터넷, 로봇공학 등 첨단기술은 빠"
전형별 평가샘플,evaluation-sample,20250115104608833,(2024고도화)사회복지서비스_07-01-02,20250115104608833_(2024고도화)사회복지서비스_07-01-02.hwp,.hwp,토론면접,document_text,document_section,28401,job_description,job_description; job_posting; task; evaluation_form,159120,True,True,True,True,True,True,True,discussion_consensus,질문,20,,,20; 30; 1,탁월; 우수; 보통; 미흡; 부족; 90; 60; 100; 80; 70,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 강화하기 위해 마련됐다. 이 과정은 사회복지 현장의 프로그램의 성과 측정을 위해 필요한 필수과정으로 매년 3개 과정으로 나눠 전문과정으로 운영된; 이 요구되고 있습니다. 지원자들은 본 토의주제 및 참고자료를 활용하여; 현대 사회의 다양한 사회적 문제와 취약계층의 요구에 대응하는 맞춤형 사회복지프로그램 실행의 필요성에 대한 자신의 입장을 정리하고; 조 구성원들과의 토의를 통해 대상자별 맞춤형 사회복지프로그램 체계 구축 방안을 가능한; 과 잠재력을 최대한 발휘할 수 있는 나라’다. 정부는 출범 이후 ‘포용적 복지’를 표방하며 다양한 사회복지 정책을 추진하고 있다. 오늘 좌담은 ; 이를 구현하기 위한 방안을 모색하기 위해 마련했다. 먼저; 현 정부가 표방하고 있는 포용적 복지의; 문제해결,"강화하기 위해 마련됐다. 이 과정은 사회복지 현장의 프로그램의 성과 측정을 위해 필요한 필수과정으로 매년 3개 과정으로 나눠 전문과정으로 운영된; 이 요구되고 있습니다. 지원자들은 본 토의주제 및 참고자료를 활용하여, 현대 사회의 다양한 사회적 문제와 취약계층의 요구에 대응하는 맞춤형 사회; 과 잠재력을 최대한 발휘할 수 있는 나라’다. 정부는 출범 이후 ‘포용적 복지’를 표방하며 다양한 사회복지 정책을 추진하고 있다. 오늘 좌담은; 면접위원"
전형별 평가샘플,evaluation-sample,20250115104608833,(2024고도화)사회복지서비스_07-01-02,20250115104608833_(2024고도화)사회복지서비스_07-01-02.hwp,.hwp,창의적 문제해결력면접,document_text,document_section,6133,job_description,job_description; job_posting; task; evaluation_form,159120,True,True,True,True,True,False,True,creative_future_prediction_solution,질문; 질의응답,20; 5; 7,5; 7,5,,탁월; 우수; 보통; 미흡; 부족; 100; 90; 80; 70; 60,평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 상황 판단력 혁신적 사고 논리적 사고와 분석력 적용 가능성과 실; 는 창의적 문제해결력 면접과 관련하여 새롭게 구성하였음; 창의적 사고; 상황 판단; 혁신적 사고; 문제해결,평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 상황 판단력 혁신적 사고 논리적 사고와 분석력 적용 가능성과 실; 평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 의사소통능력 자원관리능력 소계 ( )점 ### ■ 총평 ※참고; 는 창의적 문제해결력 면접과 관련하여 새롭게 구성하였음; 평가요소; 면접과제
전형별 평가샘플,evaluation-sample,20250115104543017,(2024고도화)건축시공_14-03-02,20250115104543017_(2024고도화)건축시공_14-03-02.hwp,.hwp,경험면접,document_text,document_section,21479,job_description,job_description; job_posting; task; evaluation_form,232560,True,True,False,True,False,True,True,experience_or_similar_training_case,질문,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 문제해결; 의사결정,
전형별 평가샘플,evaluation-sample,20250115104543017,(2024고도화)건축시공_14-03-02,20250115104543017_(2024고도화)건축시공_14-03-02.hwp,.hwp,상황면접,document_text,document_section,15990,job_description,job_description; job_posting; task; evaluation_form,232560,True,True,False,True,False,False,True,work_situation_judgment,질문,,,,,탁월; 우수; 보통; 미흡; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 문제해결; 의사결정,
전형별 평가샘플,evaluation-sample,20250115104543017,(2024고도화)건축시공_14-03-02,20250115104543017_(2024고도화)건축시공_14-03-02.hwp,.hwp,발표면접,document_text,document_section,37760,job_description,job_description; job_posting; task; evaluation_form,232560,True,True,True,True,True,False,True,presentation_materials_qna,질문; 질의응답,20,20; 5,,,탁월; 우수; 보통; 미흡; 부족; 60; 70; 80; 90; 100,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(신입사원; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(경력사원; 과 역할을 명확히 정의하는 것이 중요하다. 둘째; 정기적인 팀 미팅을 통해 진행 상황을 공유하고; 발생 가능한 문제를 사전에 인지하고 대응하는 것이 필요하다. 셋째; 프로젝트 전반에 걸쳐 투명한 의사소통 채널을 유지하여; 정보의 불균형을 최소화하는 것이 중요하다. 또한; 연구는 팀원 간,"과 역할을 명확히 정의하는 것이 중요하다. 둘째, 정기적인 팀 미팅을 통해 진행 상황을 공유하고, 발생 가능한 문제를 사전에 인지하고 대응하는"
전형별 평가샘플,evaluation-sample,20250115104543017,(2024고도화)건축시공_14-03-02,20250115104543017_(2024고도화)건축시공_14-03-02.hwp,.hwp,토론면접,document_text,document_section,38569,job_description,job_description; job_posting; task; evaluation_form,232560,True,True,True,True,True,True,True,discussion_consensus,,20,,,20; 30; 1,탁월; 우수; 보통; 미흡; 부족; 70; 60; 80; 100; 90,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 을 강화할 필요가 있다고 강조했다. 토론면접 안내 면접절차 Step 1. 자료 검토 및 토론 준비 (20분); 과제 지시문을 읽고 해결과제에 대해 숙지합니다. 메모란을 통해 본인의 의견이나 생각 등을 정리하여 작성합니다. 토론 시에는 작성한 메모에 정리된; 문제해결; 의사결정,을 강화할 필요가 있다고 강조했다. 토론면접 안내 면접절차 Step 1. 자료 검토 및 토론 준비 (20분) • 과제 지시문을 읽고 해결과제에; 면접위원
전형별 평가샘플,evaluation-sample,20250115104543017,(2024고도화)건축시공_14-03-02,20250115104543017_(2024고도화)건축시공_14-03-02.hwp,.hwp,창의적 문제해결력면접,document_text,document_section,6434,job_description,job_description; job_posting; task; evaluation_form,232560,True,True,True,True,True,False,True,creative_future_prediction_solution,질문; 질의응답,20; 5,5,5,,탁월; 우수; 보통; 미흡; 부족; 80; 100; 90; 70; 60,평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 문제의 본질 파악 창의적 아이디어 논리적 사고와 분석력 적용 가; 는 창의적 문제해결력 면접과 관련하여 새롭게 구성하였음; 창의적 사고; 문제해결,평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 문제의 본질 파악 창의적 아이디어 논리적 사고와 분석력 적용 가; 평가 점수 탁월 우수 보통 미흡 기준 미달 100점 90점 80점 70점 60점 문제해결능력 의사소통능력 소계 ( )점 ### ■ 총평 ※참고; 는 창의적 문제해결력 면접과 관련하여 새롭게 구성하였음; 평가요소; 면접과제
전형별 평가샘플,evaluation-sample,20250115104526316,(2024고도화)건설시공관리_14-01-02,20250115104526316_(2024고도화)건설시공관리_14-01-02.hwp,.hwp,경험면접,document_text,document_section,18432,job_description,job_description; job_posting; task; evaluation_form,177315,True,True,False,True,False,True,True,experience_or_similar_training_case,질문,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 을 평가하고; 이를 바탕으로 팀을 재구성했던 경험이 있나요? 그 과정에서 고려했던 주요 기준은 무엇이었나요? 4. 과거 프로젝트에서 다양한 이해관계자들과 협력; 직무; 문제해결; 의사결정,"을 평가하고, 이를 바탕으로 팀을 재구성했던 경험이 있나요? 그 과정에서 고려했던 주요 기준은 무엇이었나요? 4. 과거 프로젝트에서 다양한 이해"
전형별 평가샘플,evaluation-sample,20250115104526316,(2024고도화)건설시공관리_14-01-02,20250115104526316_(2024고도화)건설시공관리_14-01-02.hwp,.hwp,상황면접,document_text,document_section,12302,job_description,job_description; job_posting; task; evaluation_form,177315,True,True,False,True,False,False,True,work_situation_judgment,질문,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 문제해결,
전형별 평가샘플,evaluation-sample,20250115104526316,(2024고도화)건설시공관리_14-01-02,20250115104526316_(2024고도화)건설시공관리_14-01-02.hwp,.hwp,발표면접,document_text,document_section,36373,job_description,job_description; job_posting; task; evaluation_form,177315,True,True,True,True,True,False,True,presentation_materials_qna,질문; 질의응답,20,20; 5,,,탁월; 우수; 보통; 미흡; 부족; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(신입사원; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(경력사원; 과 역할에 맞는 직무 교육과 훈련이 필수적입니다. 이를 통해 품질 목표를 달성하기 위한 작업자들의 전문성이 향상되며; 이는 곧 공사 기간 단축과 원가 절감으로 이어집니다. 한 예로; 호주에서 진행된 대형 인프라 프로젝트에서는 품질관리를 위해 3단계 인력 관리 체계를 도입하였습니다. 첫째; 의사결정,"과 역할에 맞는 직무 교육과 훈련이 필수적입니다. 이를 통해 품질 목표를 달성하기 위한 작업자들의 전문성이 향상되며, 이는 곧 공사 기간 단축과"
전형별 평가샘플,evaluation-sample,20250115104526316,(2024고도화)건설시공관리_14-01-02,20250115104526316_(2024고도화)건설시공관리_14-01-02.hwp,.hwp,토론면접,document_text,document_section,23127,job_description,job_description; job_posting; task; evaluation_form,177315,True,True,True,True,True,True,True,discussion_consensus,,20,,,20; 30; 1,탁월; 우수; 보통; 미흡; 부족; 60; 100; 90; 80; 70,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함,면접위원
전형별 평가샘플,evaluation-sample,20250115104339985,(2024고도화)감정평가_10-02-04,20250115104339985_(2024고도화)감정평가_10-02-04.hwp,.hwp,경험면접,document_text,document_section,19724,evaluation_form,evaluation_form; job_description; job_posting; task,171383,True,True,False,True,False,True,True,experience_or_similar_training_case,질문,,,,,탁월; 우수; 보통; 미흡; 부족; 100; 90; 80; 70; 60,를 결정된 평가 방법에 적용하여 평가 목적에 맞는 기업의 가치를 평가하는 능력; 주 질문 심층 질문 1. 기업가치평가를 진행하면서 재무적 자료와 비재무적 자료를 분석해야 했던 경험이 있나요? 그때 어떤 자료를 수집하고; (기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 문제해결; 의사결정,를 결정된 평가 방법에 적용하여 평가 목적에 맞는 기업의 가치를 평가하는 능력
전형별 평가샘플,evaluation-sample,20250115104339985,(2024고도화)감정평가_10-02-04,20250115104339985_(2024고도화)감정평가_10-02-04.hwp,.hwp,상황면접,document_text,document_section,14725,evaluation_form,evaluation_form; job_description; job_posting; task,171383,True,True,False,True,False,True,True,work_situation_judgment,질문,,,,,탁월; 우수; 보통; 미흡; 100; 90; 80; 70; 60,를 결정된 평가 방법에 적용하여 평가 목적에 맞는 기업의 가치를 평가하는 능력; 주 질문 심층 질문 1. 특정 기업에 대한 가치평가 프로젝트를 시작해야 합니다. 이 과정에서 평가 대상 기업의 성격과 평가 목적을 고려해; (기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 문제해결; 의사결정,를 결정된 평가 방법에 적용하여 평가 목적에 맞는 기업의 가치를 평가하는 능력
전형별 평가샘플,evaluation-sample,20250115104339985,(2024고도화)감정평가_10-02-04,20250115104339985_(2024고도화)감정평가_10-02-04.hwp,.hwp,발표면접,document_text,document_section,18656,evaluation_form,evaluation_form; job_description; job_posting; task,171383,True,True,True,True,True,False,True,presentation_materials_qna,질문; 질의응답,20,20; 5,,,탁월; 우수; 보통; 미흡; 부족; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(신입사원; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(경력사원,
전형별 평가샘플,evaluation-sample,20250115104339985,(2024고도화)감정평가_10-02-04,20250115104339985_(2024고도화)감정평가_10-02-04.hwp,.hwp,토론면접,document_text,document_section,28670,evaluation_form,evaluation_form; job_description; job_posting; task,171383,True,True,True,True,True,True,True,discussion_consensus,,20,,,20; 30; 1,탁월; 우수; 보통; 미흡; 부족; 100; 90; 80; 70; 60,가 달라질 수 있습니다. 참고자료 3. 부동산 가치 분석 시 지역 및 개별 요인 고려 방법 자연적 요인도 부동산 가치 평가에 중요한 역할을 합니; 해안가에 위치한 부동산의 경우 아름다운 자연경관은 높은 가치를 제공하지만; 홍수나 해일 같은 자연재해 위험이 큰 지역은 반대로; 가 달라질 수 있습니다. 상업용 건물의 경우는 접근성; 교통 인프라; 고객 유동 인구 등을 고려한 평가가 이루어져야 하고; 주거용 건물은 학교; 병원 등 생활 편의 시설과의 거리가 중요한 변수로 작용할 수 있습니다. 이렇듯 부동산 가치를 평가할 때는 사회적; 경제적; 자연적 요인을 종합,"가 달라질 수 있습니다. 참고자료 3. 부동산 가치 분석 시 지역 및 개별 요인 고려 방법 자연적 요인도 부동산 가치 평가에 중요한 역할을 합니; 가 달라질 수 있습니다. 상업용 건물의 경우는 접근성, 교통 인프라, 고객 유동 인구 등을 고려한 평가가 이루어져야 하고, 주거용 건물은 학교,; 로 작용합니다. 유동 인구가 많고 상업 중심지에 위치한 건물은 가치가 높게 평가될 수 있는 반면, 외진 곳에 위치한 상업용 건물은 수익성이 떨어; 면접위원"
전형별 평가샘플,evaluation-sample,20250115104320576,(2024고도화)가전기기개발_19-03-01,20250115104320576_(2024고도화)가전기기개발_19-03-01.hwp,.hwp,경험면접,document_text,document_section,19200,job_description,job_description; job_posting; task; evaluation_form,179744,True,True,False,True,False,True,True,experience_or_similar_training_case,질문,,,,,탁월; 우수; 보통; 미흡; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 문제해결,
전형별 평가샘플,evaluation-sample,20250115104320576,(2024고도화)가전기기개발_19-03-01,20250115104320576_(2024고도화)가전기기개발_19-03-01.hwp,.hwp,상황면접,document_text,document_section,14000,job_description,job_description; job_posting; task; evaluation_form,179744,True,True,False,True,False,False,True,work_situation_judgment,질문,,,,,탁월; 우수; 보통; 미흡; 100; 90; 80; 70; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 # 2. 경력사원 선발용 ### ■ 기본 정보 면접번호 지원부문 평가장 평가위원 합계; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함; 문제해결,
전형별 평가샘플,evaluation-sample,20250115104320576,(2024고도화)가전기기개발_19-03-01,20250115104320576_(2024고도화)가전기기개발_19-03-01.hwp,.hwp,발표면접,document_text,document_section,39947,job_description,job_description; job_posting; task; evaluation_form,179744,True,True,True,True,True,False,True,presentation_materials_qna,질문; 질의응답,20,20; 5,,,탁월; 우수; 보통; 미흡; 부족; 70; 80; 100; 90; 60,(기준)은‘직무기술서(신입사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(신입사원; (기준)은‘직무기술서(경력사원 선발용)’를 참고하여 평가함 2. 직무수행능력 中‘기술’에 해당되는 능력의 평가주안점(기준)은‘직무기술서(경력사원; 이 부족할 경우 프로젝트 진행이 원활하지 않을 수 있습니다. 이를 해결하기 위해서는 경력사원이 효과적인 팀 관리와 외부 인력 자원의 활용을 고려,이 부족할 경우 프로젝트 진행이 원활하지 않을 수 있습니다. 이를 해결하기 위해서는 경력사원이 효과적인 팀 관리와 외부 인력 자원의 활용을 고려
