collection,collection_id,seq,title,member,suffix,method,method_source,method_context_source,method_context_chars,artifact_type,artifact_types,chars,has_task_prompt,has_evaluation_form,has_candidate_instruction,has_interviewer_instruction,has_time_limit,has_scoring_criteria,has_rating_scale,task_prompt_style,followup_section_labels,prep_minutes,presentation_minutes,qa_minutes,discussion_minutes,rating_scale_labels,evaluation_elements,terms
채용모델 면접문항,interview-model,20210514155741790,20-1-2. 정보기술개발(발표면접),20-1-2. ┴ñ║╕▒Γ╝·░│╣▀_╣▀╟Ñ╕Θ┴ó ░·┴ª 2 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,3999,task,task; evaluation_form,3999,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,프로그래밍 언어 특성 활용 능력 점검; 프로그래밍 언어 라이브러리 적용을 위한 기본 능력 및 사고 점검; ■ 수준; 탁월; 우수; 보통; 미흡; 기준 미달; 평가준거에 따른 기; 문제해결을 위해서 최적의 방법 선택기술,
채용모델 면접문항,interview-model,20210514155741790,20-1-2. 정보기술개발(발표면접),20-1-2. ┴ñ║╕▒Γ╝·░│╣▀_╣▀╟Ñ╕Θ┴ó ░·┴ª 2.hwp,.hwp,발표면접,document_text,full_document,655,task,task,655,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,10,10,,,,,
채용모델 면접문항,interview-model,20210514155741790,20-1-2. 정보기술개발(발표면접),20-1-2. ┴ñ║╕▒Γ╝·░│╣▀_╣▀╟Ñ╕Θ┴ó ░·┴ª 3 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,5620,task,task; evaluation_form,5620,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,분석; 설계 산출물 및 다이어그램 분석; 개발 애플리케이션의 주요 매커니즘 및 적용 개발언어 분석 기술; 코드 이름규칙; 주석처리 방법; 형상관리 절차 및 기준의 이해; 서버프로그램 공통 리소스(예:데이터베이스) 활용의 모듈화 이해; 네트워크 및 파일처리 기반의 배치프; 요구사항 추적성 확보; 소프트웨어 아키텍처와 일관성 확인,
채용모델 면접문항,interview-model,20210514155741790,20-1-2. 정보기술개발(발표면접),20-1-2. ┴ñ║╕▒Γ╝·░│╣▀_╣▀╟Ñ╕Θ┴ó ░·┴ª 3.hwp,.hwp,발표면접,document_text,full_document,480,task,task,480,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,10,10,,,,,
채용모델 면접문항,interview-model,20210514155741790,20-1-2. 정보기술개발(발표면접),20-1-2. ┴ñ║╕▒Γ╝·░│╣▀_╣▀╟Ñ╕Θ┴ó ░·┴ª 4 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,5919,task,task; evaluation_form,5919,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,업무영역에서 발생하는 데이터와 그 용처에 대한 이해; 분석 산출물 및 다이어그램 분석; 데이터 저장소 관련 설계 산출물 및 다이어그램 이해; 개발 애플리케이션의 주요 매커니즘 및 적용 개발언어 분석 능력; 데이터 조작 전용 프로그래밍 언어의 이해; 이름규칙; 주석처리 등의; 프로그래밍 언어 특성 활용 능력 점검; 프로그래밍 언어 라이브러리 적용을 위한 기본 능력 및 사고 점검; ■ 수준,
채용모델 면접문항,interview-model,20210514155741790,20-1-2. 정보기술개발(발표면접),20-1-2. ┴ñ║╕▒Γ╝·░│╣▀_╣▀╟Ñ╕Θ┴ó ░·┴ª 4.hwp,.hwp,발표면접,document_text,full_document,938,task,task,938,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,10,10,,,,,
채용모델 면접문항,interview-model,20210514155721201,20-1-2. 정보기술개발(경험면접),20210514155721201_20-1-2. 정보기술개발(경험면접).hwp,.hwp,경험면접,filename,full_document,13935,other,other,13935,True,False,False,False,False,False,True,experience_or_similar_training_case,질문,,,,,미흡,,
채용모델 면접문항,interview-model,20210514155645995,19-1-6. 전기설비설계감리(토론면접),19-1-6. └ⁿ▒Γ╝│║±╝│░Φíñ░¿╕«_┼Σ╖╨╕Θ┴ó ░·┴ª 1 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,4381,task,task; evaluation_form,4381,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,수전설비 단선결선도 파악 능력; 수전설비 구성형태 파악 능력; 수전방식 파악 능력; 공급변전소와 수용가간의 배전계통 파악 능력; 고장전류 산출 능력; 인입개폐기와 차단기의 기능과 동작책무 파악 능력; 수전용 자동절체 스위치(ALTS); 개폐기 (LBS) 수동; 자동 조작 능; 업무 수행 중 필요한 문서에 대한 이해 및 종합 능력,
채용모델 면접문항,interview-model,20210514155645995,19-1-6. 전기설비설계감리(토론면접),19-1-6. └ⁿ▒Γ╝│║±╝│░Φíñ░¿╕«_┼Σ╖╨╕Θ┴ó ░·┴ª 1.hwp,.hwp,토론면접,document_text,full_document,1478,task,task,1478,True,False,False,False,True,False,True,discussion_consensus,질문,,,,1,탁월; 우수,,
채용모델 면접문항,interview-model,20210514155645995,19-1-6. 전기설비설계감리(토론면접),19-1-6. └ⁿ▒Γ╝│║±╝│░Φíñ░¿╕«_┼Σ╖╨╕Θ┴ó ░·┴ª 2 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,3911,task,task; evaluation_form,3911,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,UPS 설비 설치 기술; UPS 설비 검사 능력; UPS 설비 관련 규정 파악 능력; 축전지설비 설치 기술; UPS 설비 시운전 능력; ■ 수준; 탁월; 우수; 보통; 미흡,
채용모델 면접문항,interview-model,20210514155645995,19-1-6. 전기설비설계감리(토론면접),19-1-6. └ⁿ▒Γ╝│║±╝│░Φíñ░¿╕«_┼Σ╖╨╕Θ┴ó ░·┴ª 2.hwp,.hwp,토론면접,document_text,full_document,1344,task,task,1344,True,False,False,False,True,False,False,discussion_consensus,질문,,,,1,양호,,
채용모델 면접문항,interview-model,20210514155645995,19-1-6. 전기설비설계감리(토론면접),19-1-6. └ⁿ▒Γ╝│║±╝│░Φíñ░¿╕«_┼Σ╖╨╕Θ┴ó ░·┴ª 3 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,4259,task,task; evaluation_form,4259,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,국내 산업기준의 조도기준(KS A 3011); 조도측정 방법에 따른 조도측정법 선정 능력; 조도 측정 능력; 조명기구 전선; 접지선 연결 상태 확인 능력; 광원; 안정기 교체 능력; 분전반 내 도면 결선도 파악 능력; 차단기 복구 능력; 업무 수행 중 필요한 문서에 대한 이해 및 종합 능력,
채용모델 면접문항,interview-model,20210514155645995,19-1-6. 전기설비설계감리(토론면접),19-1-6. └ⁿ▒Γ╝│║±╝│░Φíñ░¿╕«_┼Σ╖╨╕Θ┴ó ░·┴ª 3.hwp,.hwp,토론면접,document_text,full_document,1382,task,task,1382,True,False,False,False,True,False,False,discussion_consensus,질문,,,,1,70; 80,,
채용모델 면접문항,interview-model,20210514155645995,19-1-6. 전기설비설계감리(토론면접),19-1-6. └ⁿ▒Γ╝│║±╝│░Φíñ░¿╕«_┼Σ╖╨╕Θ┴ó ░·┴ª 4 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,4157,task,task; evaluation_form,4157,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,3상 교류 회전자계발생; 단상전동기 동작원리; 전동기의 토크발생; 전동기의 회전수 제어방법; 교류의 피상전력; 유효전력; 무효전력; 적용전동기의 정격전류와 기동전류; 기동장치별 고장발생빈도; Y-△ 기동장치 적용 ■ 수준,
채용모델 면접문항,interview-model,20210514155645995,19-1-6. 전기설비설계감리(토론면접),19-1-6. └ⁿ▒Γ╝│║±╝│░Φíñ░¿╕«_┼Σ╖╨╕Θ┴ó ░·┴ª 4.hwp,.hwp,토론면접,document_text,full_document,1243,task,task,1243,True,False,False,False,True,False,False,discussion_consensus,질문,,,,1,,,
채용모델 면접문항,interview-model,20210514155619314,19-1-6. 전기설비설계감리(상황면접),20210514155619314_19-1-6. 전기설비설계감리(상황면접).hwp,.hwp,상황면접,filename,full_document,11106,other,other,11106,True,False,False,False,False,False,False,work_situation_judgment,질문,,,,,부족,의사결정,
채용모델 면접문항,interview-model,20210514155558869,19-1-6. 전기설비설계감리(발표면접),19-1-6. └ⁿ▒Γ╝│║±╝│░Φíñ░¿╕«_╣▀╟Ñ╕Θ┴ó ░·┴ª 1 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,3931,task,task; evaluation_form,3931,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,조명용어 및 측광량과 단위를 이해하고 있는 능력; 방전등의 점등원리를 이해하고 있는 능력; 광속법에 의한 조도계산 능력; 건축화조명과 설계 능력; ■ 수준; 탁월; 우수; 보통; 미흡; 기준 미달,
채용모델 면접문항,interview-model,20210514155558869,19-1-6. 전기설비설계감리(발표면접),19-1-6. └ⁿ▒Γ╝│║±╝│░Φíñ░¿╕«_╣▀╟Ñ╕Θ┴ó ░·┴ª 1.hwp,.hwp,발표면접,document_text,full_document,2060,task,task,2060,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,5,,,,100; 70; 80; 90,,
채용모델 면접문항,interview-model,20210514155558869,19-1-6. 전기설비설계감리(발표면접),19-1-6. └ⁿ▒Γ╝│║±╝│░Φíñ░¿╕«_╣▀╟Ñ╕Θ┴ó ░·┴ª 2 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,3922,task,task; evaluation_form,3922,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,일위대가표 작성능력; 자재총괄집계표 작성 능력; 공정코드별 자재수량 및 노무수량 산출능력; 자재수량 산출툴 활용; 노무비 내역서 작성; 자재단가 및 설계도서 적용의 우선순위; 공사원가 계산 능력; ■ 수준; 탁월; 우수,
채용모델 면접문항,interview-model,20210514155558869,19-1-6. 전기설비설계감리(발표면접),19-1-6. └ⁿ▒Γ╝│║±╝│░Φíñ░¿╕«_╣▀╟Ñ╕Θ┴ó ░·┴ª 2.hwp,.hwp,발표면접,document_text,full_document,2562,task,task,2562,True,False,False,False,False,False,True,presentation_materials_qna,,,,,,60,,
채용모델 면접문항,interview-model,20210514155558869,19-1-6. 전기설비설계감리(발표면접),19-1-6. └ⁿ▒Γ╝│║±╝│░Φíñ░¿╕«_╣▀╟Ñ╕Θ┴ó ░·┴ª 3 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,4060,task,task; evaluation_form,4060,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,주요공정 및 중간관리일 대상 공정 분류 능력; 예정공정표의 작성방법 확인능력; 안전관리계획의 법령사항 확인능력; 감리업무의 근무수칙 숙지; 보관서류 종류; 시기별 보고서 작성 등의 수행능력; 관련 법에 따른 설계기준 및 시공기준 적합성 검토 능력; 설계도면 및 공사시; 간단한 통계기법을 활용하고 결과를 확인하는 능력; 평균 및 중앙값,
채용모델 면접문항,interview-model,20210514155558869,19-1-6. 전기설비설계감리(발표면접),19-1-6. └ⁿ▒Γ╝│║±╝│░Φíñ░¿╕«_╣▀╟Ñ╕Θ┴ó ░·┴ª 3.hwp,.hwp,발표면접,document_text,full_document,2249,task,task,2249,True,False,False,False,False,False,False,presentation_materials,,,,,,,,
채용모델 면접문항,interview-model,20210514155558869,19-1-6. 전기설비설계감리(발표면접),19-1-6. └ⁿ▒Γ╝│║±╝│░Φíñ░¿╕«_╣▀╟Ñ╕Θ┴ó ░·┴ª 4 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,3950,task,task; evaluation_form,3950,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,세부공종별 기자재 제작도면 검토에 필요한 지식능력; 불법 하도급에 해당 되는 법적기준과 이에 따른 하도급업체의 타당성 검토 기술능력; 공정별 시공방법에 대한 지식을 바탕으로 공종별 검측방법 습득; 발주자에게 기술검토 보고 항목 파악능력; 신기술 공법에 대한 공학적 지식; 간단한 통계기법을 활용하고 결과를 확인하는 능력; 평균 및 중앙값; 표준편차를 구분하여 설명 능력; 통계기법을 활용해서 결과의 오류를 수정하는 능력; 기본적인 통계기법을 활용하고 결과를 검토하는 능력,
채용모델 면접문항,interview-model,20210514155558869,19-1-6. 전기설비설계감리(발표면접),19-1-6. └ⁿ▒Γ╝│║±╝│░Φíñ░¿╕«_╣▀╟Ñ╕Θ┴ó ░·┴ª 4.hwp,.hwp,발표면접,document_text,full_document,409,task,task,409,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,5,,,,,,
채용모델 면접문항,interview-model,20210514155531876,19-1-6. 전기설비설계감리(경험면접),20210514155531876_19-1-6. 전기설비설계감리(경험면접).hwp,.hwp,경험면접,filename,full_document,11426,other,other,11426,True,False,False,False,False,False,True,experience_or_similar_training_case,질문,,,,,미흡,문제해결,
채용모델 면접문항,interview-model,20210514155413020,15-5-1. 기계장비설치정비(토론면접),15-5-1. ▒Γ░Φ└σ║±╝│─ííñ┴ñ║±_┼Σ╖╨╕Θ┴ó ░·┴ª 1 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,4634,task,task; evaluation_form,4634,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,작업장에서 이루어지는 엘리베이터 기계설치의 전 과정과 결과를 중점적으로 평가; 출입구 및 승강로의 형판설치 작업 이해 및 설치 능력; 권상기 도르래의 로프 중심을 카 중심에 맞게 설치할 수 있는 능력; 가이드 레일 설치 능력 및 카 부품의 용어 지식,
채용모델 면접문항,interview-model,20210514155413020,15-5-1. 기계장비설치정비(토론면접),15-5-1. ▒Γ░Φ└σ║±╝│─ííñ┴ñ║±_┼Σ╖╨╕Θ┴ó ░·┴ª 1.hwp,.hwp,토론면접,document_text,full_document,1224,task,task,1224,True,False,False,False,True,False,False,discussion_consensus,질문,,,30,1; 20; 30,,,
채용모델 면접문항,interview-model,20210514155413020,15-5-1. 기계장비설치정비(토론면접),15-5-1. ▒Γ░Φ└σ║±╝│─ííñ┴ñ║±_┼Σ╖╨╕Θ┴ó ░·┴ª 2 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,7680,task,task; evaluation_form,7680,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,작업장에서 이루어지는 엘리베이터 전기설치의 전 과정과 결과를 중점적으로 평가; 승강로에 설치되는 전기 부품의 작동방법 이해 및 설치 능력; 카 상부에 설치되는 전기부품 작동방법 이해 및 설치 능력; 저속 시운전을 위한 제어반 시방 확인조정 작업; 안전장치 점퍼 및 해지; 작업장에서 이루어지는 엘리베이터 기계설치의 전 과정과 결과를 중점적으로 평가; 출입구 및 승강로의 형판설치 작업 이해 및 설치 능력; 권상기 도르래의 로프 중심을 카 중심에 맞게 설치할 수 있는 능력; 가이드 레일 설치 능력 및 카 부품의 용어 지식,
채용모델 면접문항,interview-model,20210514155413020,15-5-1. 기계장비설치정비(토론면접),15-5-1. ▒Γ░Φ└σ║±╝│─ííñ┴ñ║±_┼Σ╖╨╕Θ┴ó ░·┴ª 2.hwp,.hwp,토론면접,document_text,full_document,1700,task,task,1700,True,False,False,False,True,False,False,discussion_consensus,질문,,,30,20; 30,,,
채용모델 면접문항,interview-model,20210514155413020,15-5-1. 기계장비설치정비(토론면접),15-5-1. ▒Γ░Φ└σ║±╝│─ííñ┴ñ║±_┼Σ╖╨╕Θ┴ó ░·┴ª 3 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,4718,task,task; evaluation_form,4718,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,건축 도면 파악하기는 반드시 건축 도면의 층별 배치도 및 가로; 세로; 높이 거리 산출 능력 평가; 축조된 승강로 치수를 측정하여; 설치도면과 비교하고 이상 유무를 판단할 수 있는 능력; 추락 위험; 협착; 낙하물; 개구부 차폐 등에 관한 산업안전에 대한 지식; 설치공법,
채용모델 면접문항,interview-model,20210514155413020,15-5-1. 기계장비설치정비(토론면접),15-5-1. ▒Γ░Φ└σ║±╝│─ííñ┴ñ║±_┼Σ╖╨╕Θ┴ó ░·┴ª 3.hwp,.hwp,토론면접,document_text,full_document,1210,task,task,1210,True,False,False,False,True,False,False,discussion_consensus,질문,,,30,1; 20; 30,,,
채용모델 면접문항,interview-model,20210514155413020,15-5-1. 기계장비설치정비(토론면접),15-5-1. ▒Γ░Φ└σ║±╝│─ííñ┴ñ║±_┼Σ╖╨╕Θ┴ó ░·┴ª 4 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,4670,task,task; evaluation_form,4670,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,완성검사 계획에 따라 승강기 검사기준에 근거하여 완성검사 항목을 확인할 수 있는 능력; 승강기 완성검사 수검에 필요한 도면; 부품인증 목록 등의 확인 능력; 인수 계획에 따라 유지 관리 담당자에게 인계할 서류와 인수 품목을 확인할 수 있는 능력; 승강기 제조사의 조정 매,
채용모델 면접문항,interview-model,20210514155413020,15-5-1. 기계장비설치정비(토론면접),15-5-1. ▒Γ░Φ└σ║±╝│─ííñ┴ñ║±_┼Σ╖╨╕Θ┴ó ░·┴ª 4.hwp,.hwp,토론면접,document_text,full_document,1646,task,task,1646,True,False,False,False,True,False,False,discussion_consensus,질문,,,30,1; 20; 30,,,
채용모델 면접문항,interview-model,20210514155339419,15-5-1. 기계장비설치정비(상황면접),20210514155339419_15-5-1. 기계장비설치정비(상황면접).hwp,.hwp,상황면접,filename,full_document,6133,other,other,6133,True,False,False,False,False,False,False,work_situation_judgment,질문,,,,,,의사결정,
채용모델 면접문항,interview-model,20210514155319781,15-5-1. 기계장비설치정비(발표면접),15-5-1. ▒Γ░Φ└σ║±╝│─ííñ┴ñ║±_╣▀╟Ñ╕Θ┴ó ░·┴ª 1 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,4721,task,task; evaluation_form,4721,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,건축 도면 파악하기는 반드시 건축 도면의 층별 배치도 및 가로; 세로; 높이 거리 산출 능력 평가; 축조된 승강로 치수를 측정하여; 설치도면과 비교하고 이상 유무를 판단할 수 있는 능력; 추락 위험; 협착; 낙하물; 개구부 차폐 등에 관한 산업안전에 대한 지식; 설치공법,
채용모델 면접문항,interview-model,20210514155319781,15-5-1. 기계장비설치정비(발표면접),15-5-1. ▒Γ░Φ└σ║±╝│─ííñ┴ñ║±_╣▀╟Ñ╕Θ┴ó ░·┴ª 1.hwp,.hwp,발표면접,document_text,full_document,448,task,task,448,True,False,False,False,True,False,False,presentation_materials_qna,,5,,,,,,
채용모델 면접문항,interview-model,20210514155319781,15-5-1. 기계장비설치정비(발표면접),15-5-1. ▒Γ░Φ└σ║±╝│─ííñ┴ñ║±_╣▀╟Ñ╕Θ┴ó ░·┴ª 2 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,4630,task,task; evaluation_form,4630,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,작업장에서 이루어지는 엘리베이터 기계설치의 전 과정과 결과를 중점적으로 평가; 출입구 및 승강로의 형판설치 작업 이해 및 설치 능력; 권상기 도르래의 로프 중심을 카 중심에 맞게 설치할 수 있는 능력; 가이드 레일 설치 능력 및 카 부품의 용어 지식,
채용모델 면접문항,interview-model,20210514155319781,15-5-1. 기계장비설치정비(발표면접),15-5-1. ▒Γ░Φ└σ║±╝│─ííñ┴ñ║±_╣▀╟Ñ╕Θ┴ó ░·┴ª 2.hwp,.hwp,발표면접,document_text,full_document,1418,task,task,1418,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,5,,,,,,
채용모델 면접문항,interview-model,20210514155319781,15-5-1. 기계장비설치정비(발표면접),15-5-1. ▒Γ░Φ└σ║±╝│─ííñ┴ñ║±_╣▀╟Ñ╕Θ┴ó ░·┴ª 3 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,4634,task,task; evaluation_form,4634,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,작업장에서 이루어지는 엘리베이터 기계설치의 전 과정과 결과를 중점적으로 평가; 출입구 및 승강로의 형판설치 작업 이해 및 설치 능력; 권상기 도르래의 로프 중심을 카 중심에 맞게 설치할 수 있는 능력; 가이드 레일 설치 능력 및 카 부품의 용어 지식,
채용모델 면접문항,interview-model,20210514155319781,15-5-1. 기계장비설치정비(발표면접),15-5-1. ▒Γ░Φ└σ║±╝│─ííñ┴ñ║±_╣▀╟Ñ╕Θ┴ó ░·┴ª 3.hwp,.hwp,발표면접,document_text,full_document,2442,task,task,2442,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,5,,,,,,
채용모델 면접문항,interview-model,20210514155319781,15-5-1. 기계장비설치정비(발표면접),15-5-1. ▒Γ░Φ└σ║±╝│─ííñ┴ñ║±_╣▀╟Ñ╕Θ┴ó ░·┴ª 4 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,5771,task,task; evaluation_form,5771,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,작업장에서 이루어지는 엘리베이터 전기설치의 전 과정과 결과를 중점적으로 평가; 승강로에 설치되는 전기 부품의 작동방법 이해 및 설치 능력; 카 상부에 설치되는 전기부품 작동방법 이해 및 설치 능력; 저속 시운전을 위한 제어반 시방 확인조정 작업; 안전장치 점퍼 및 해지,
채용모델 면접문항,interview-model,20210514155319781,15-5-1. 기계장비설치정비(발표면접),15-5-1. ▒Γ░Φ└σ║±╝│─ííñ┴ñ║±_╣▀╟Ñ╕Θ┴ó ░·┴ª 4.hwp,.hwp,발표면접,document_text,full_document,738,task,task,738,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,5,,,,,,
채용모델 면접문항,interview-model,20210514155256015,15-5-1. 기계장비설치정비(경험면접),20210514155256015_15-5-1. 기계장비설치정비(경험면접).hwp,.hwp,경험면접,filename,full_document,7023,other,other,7023,True,False,False,False,False,False,True,experience_or_similar_training_case,질문,,,,,미흡,,
채용모델 면접문항,interview-model,20210514155218319,15-3-1. 기계조립(토론면접),15-3-1. ▒Γ░Φ┴╢╕│_┼Σ╖╨╕Θ┴ó ░·┴ª 1 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,4725,task,task; evaluation_form,4725,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,제어 목적에 따른 모터의 선정; 사용 환경에 따른 모터의 사양 도출; 배선작업 시 작업 안전 준수사항; 수리 작업 시 작업 안전 준수사항; 작업 안전 준수사항; 기기의 고장 상태나 이상유무 판단; 모터의 종류에 따라 제어기의 선택 능력; 모터 제어기의 운용 능력; 검사,
채용모델 면접문항,interview-model,20210514155218319,15-3-1. 기계조립(토론면접),15-3-1. ▒Γ░Φ┴╢╕│_┼Σ╖╨╕Θ┴ó ░·┴ª 1.hwp,.hwp,토론면접,document_text,full_document,902,task,task,902,True,False,False,False,True,False,False,discussion_consensus,질문,,,30,1; 20; 30,,,
채용모델 면접문항,interview-model,20210514155218319,15-3-1. 기계조립(토론면접),15-3-1. ▒Γ░Φ┴╢╕│_┼Σ╖╨╕Θ┴ó ░·┴ª 2 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,6149,task,task; evaluation_form,6149,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,PLC 응용 프로그래밍 사용 방법; 구조적; 간략화 된 프로그램; 기능별; 목적별 등을 고려한 프로그램 작성; PLC 개요나 PLC 명령어에 대한 파악; 응용 논리회로 프로그램; ■ 수준; 탁월; 우수,
채용모델 면접문항,interview-model,20210514155218319,15-3-1. 기계조립(토론면접),15-3-1. ▒Γ░Φ┴╢╕│_┼Σ╖╨╕Θ┴ó ░·┴ª 2.hwp,.hwp,토론면접,document_text,full_document,1409,task,task,1409,True,False,False,False,True,False,False,discussion_consensus,질문,,,30,20; 30,,,
채용모델 면접문항,interview-model,20210514155218319,15-3-1. 기계조립(토론면접),15-3-1. ▒Γ░Φ┴╢╕│_┼Σ╖╨╕Θ┴ó ░·┴ª 3 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,4560,task,task; evaluation_form,4560,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,기계장비의 기능 파악; 기계 제어 업무 법위 파악; 기계 제어에 대한 기본 지식 습득 유무; 제어 방법적인 프로그램의 구현 기술; ■ 수준; 탁월; 우수; 보통; 미흡; 기준 미달,
채용모델 면접문항,interview-model,20210514155218319,15-3-1. 기계조립(토론면접),15-3-1. ▒Γ░Φ┴╢╕│_┼Σ╖╨╕Θ┴ó ░·┴ª 3.hwp,.hwp,토론면접,document_text,full_document,1196,task,task,1196,True,False,False,False,True,False,False,discussion_consensus,질문,,,30,1; 20; 30,,,
채용모델 면접문항,interview-model,20210514155218319,15-3-1. 기계조립(토론면접),15-3-1. ▒Γ░Φ┴╢╕│_┼Σ╖╨╕Θ┴ó ░·┴ª 4 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,4444,task,task; evaluation_form,4444,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,HMI 기능정의 내용이 포함된 프로그램 순서도; HMI 제어 화면설계 이미지 및 프로그램 순서도; HMI 프로그램 설계서; HMI 프로그램 작성 및 수정; HMI 프로그램 설치 및 정상작동 확인절차; ■ 수준; 탁월; 우수; 보통; 미,
채용모델 면접문항,interview-model,20210514155218319,15-3-1. 기계조립(토론면접),15-3-1. ▒Γ░Φ┴╢╕│_┼Σ╖╨╕Θ┴ó ░·┴ª 4.hwp,.hwp,토론면접,document_text,full_document,896,task,task,896,True,False,False,False,True,False,False,discussion_consensus,질문,,,30,1; 20; 30,,,
채용모델 면접문항,interview-model,20210514155152476,15-3-1. 기계조립(상황면접),20210514155152476_15-3-1. 기계조립(상황면접).hwp,.hwp,상황면접,filename,full_document,7997,other,other,7997,True,False,False,False,False,False,False,work_situation_judgment,질문,,,,,,의사결정,
채용모델 면접문항,interview-model,20210514155131656,15-3-1. 기계조립(발표면접),15-3-1. ▒Γ░Φ┴╢╕│_╣▀╟Ñ╕Θ┴ó ░·┴ª 1 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,4573,task,task; evaluation_form,4573,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,센싱 목적에 따른 센서의 선정; 사용 환경에 따른 센서의 사양 도출; 배선; 수리작업 시 작업 안전 준수사항; 기기의 고장 상태나 이상유무 판단; 센싱 목적에 따른 제어기 선택 능력; 센서 제어기의 운용 능력; 검사장비의 선정 및 사용방법; 외부 장비와 인터페이스 수립,
